oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2
casa en venta en las gaviotas,2,2,120.0,23.2473965,-106.4526167,2024-09-02 13:00:56.917298,lamudi,794140.0,6617.833333333333
casa en venta en villa verde,3,1,120.0,23.2608254,-106.3844849,2024-09-02 13:00:56.917298,lamudi,1169604.0,9746.7
casa en venta en las gaviotas,3,1,237.0,23.2463753,-106.4497102,2024-09-02 13:00:56.917298,lamudi,380000.0,1603.3755274261603
casa en venta en sabalo country club,4,3,585.0,23.2609878,-106.4616533,2024-09-02 13:00:56.917298,lamudi,600000.0,1025.6410256410256
casa en venta en playa sur,3,2,184.0,23.19325,-106.4231737,2024-09-02 13:00:56.917298,lamudi,549900.0,2988.586956521739
casa en venta en palmas del sol,4,3,200.0,23.2621137,-106.4578878,2024-09-02 13:00:56.917298,lamudi,685287.0,3426.435
casa en fraccionamiento en venta en puerta del sol,2,2,106.0,23.2755411,-106.3972891,2024-09-02 13:00:56.917298,lamudi,948229.0,8945.556603773584
casa en venta en real pacifico,4,1,124.0,23.2768531,-106.4353063,2024-09-02 13:00:56.917298,lamudi,647900.0,5225.0
casa en venta en hacienda las cruces,3,3,110.0,23.2439778,-106.440035,2024-09-02 13:00:56.917298,lamudi,1644152.0,14946.836363636363
casa en venta en real del valle,2,1,41.0,23.2988955,-106.4339707,2024-09-02 13:00:56.917298,lamudi,641675.0,15650.609756097561
casa en venta en el cid,4,3,200.0,23.2641221,-106.459154,2024-09-02 13:00:56.917298,lamudi,685287.0,3426.435
casa en venta en sabalo country club,4,2,350.0,23.2610599,-106.4605889,2024-09-02 13:00:56.917298,lamudi,780000.0,2228.5714285714284
casa en venta en royal country,3,2,150.0,23.2907658,-106.4715765,2024-09-02 13:00:56.917298,lamudi,1525000.0,10166.666666666666
casa en venta en alameda,3,3,250.0,23.2431274,-106.4351321,2024-09-02 13:00:56.917298,lamudi,690000.0,2760.0
casa en fraccionamiento en venta en el cid,4,4,520.0,23.2570332,-106.4486553,2024-09-02 13:00:56.917298,lamudi,10135000.0,19490.384615384617
casa en fraccionamiento en venta en la joya,3,2,180.0,23.2645402,-106.4196663,2024-09-02 13:00:56.917298,lamudi,1971000.0,10950.0
casa en fraccionamiento en venta en club real,4,3,160.0,23.2713288,-106.4466837,2024-09-02 13:00:56.917298,lamudi,720000.0,4500.0
casa en fraccionamiento en venta en real del valle,3,2,190.0,23.2787482,-106.430288,2024-09-02 13:00:56.917298,lamudi,810000.0,4263.1578947368425
casa en fraccionamiento en venta en la joya,3,2,190.0,23.2645402,-106.4196663,2024-09-02 13:00:56.917298,lamudi,1020000.0,5368.421052631579
casa en venta en sabalo country club,3,2,,23.2621226,-106.4603884,2024-09-02 13:00:56.917298,lamudi,725000.0,
casa en venta en benito juarez,5,3,300.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,386786.0,1289.2866666666666
casa en venta en sabalo country club,4,3,610.0,23.2590278,-106.4591494,2024-09-02 13:00:56.917298,lamudi,691000.0,1132.7868852459017
casa en venta en mazatlan,2,1,140.0,23.2417139,-106.4153673,2024-09-02 13:00:56.917298,lamudi,407990.0,2914.214285714286
casa en venta en san fernando,3,2,180.0,23.2568288,-106.3777035,2024-09-02 13:00:56.917298,lamudi,711374.0,3952.0777777777776
casa en venta en el secreto,3,2,,23.2609679,-106.457439,2024-09-02 13:00:56.917298,lamudi,840000.0,
casa en venta en del valle,4,2,,23.2610459,-106.4062406,2024-09-02 13:00:56.917298,lamudi,835000.0,
casa en venta en san marcos,4,3,345.0,23.2868503,-106.3946738,2024-09-02 13:00:56.917298,lamudi,540000.0,1565.2173913043478
casa en venta en san fernando,3,2,260.0,23.2568288,-106.3777035,2024-09-02 13:00:56.917298,lamudi,1670000.0,6423.076923076923
casa en venta en real del valle,2,2,160.0,23.2888162,-106.4308148,2024-09-02 13:00:56.917298,lamudi,550000.0,3437.5
casa en venta en benito juarez,4,3,300.0,23.2274618,-106.4026132,2024-09-02 13:00:56.917298,lamudi,515800.0,1719.3333333333333
casa en venta en felipe angeles,2,1,50.0,23.1859713,-106.3297429,2024-09-02 13:00:56.917298,lamudi,339233.0,6784.66
casa en venta en 20 de noviembre,3,2,185.0,23.2451434,-106.413685,2024-09-02 13:00:56.917298,lamudi,853000.0,4610.810810810811
casa en venta en sabalo country club,4,3,318.0,23.2609878,-106.4616533,2024-09-02 13:00:56.917298,lamudi,625744.0,1967.748427672956
casa en venta en benito juarez,2,1,100.0,23.2274618,-106.4026132,2024-09-02 13:00:56.917298,lamudi,696870.0,6968.7
casa en venta en sanchez celis,4,3,383.0,23.2453565,-106.430825,2024-09-02 13:00:56.917298,lamudi,500000.0,1305.4830287206266
casa en venta en villas del sol,2,1,125.0,23.258792,-106.370663,2024-09-02 13:00:56.917298,lamudi,661374.0,5290.992
casa en venta en real del valle,3,2,360.0,23.2860566,-106.4330902,2024-09-02 13:00:56.917298,lamudi,790000.0,2194.4444444444443
casa en venta en villa verde,2,1,110.0,23.259718,-106.3817826,2024-09-02 13:00:56.917298,lamudi,1850000.0,16818.18181818182
casa en venta en terranova,3,1,110.0,23.2728895,-106.4265199,2024-09-02 13:00:56.917298,lamudi,599000.0,5445.454545454545
casa en venta en paseo alameda dos,3,1,102.0,23.2694373,-106.4239641,2024-09-02 13:00:56.917298,lamudi,620000.0,6078.431372549019
casa en venta en felipe angeles,2,1,60.0,23.1856764,-106.3298932,2024-09-02 13:00:56.917298,lamudi,433636.0,7227.266666666666
casa en venta en el secreto,4,2,,23.2601043,-106.4564154,2024-09-02 13:00:56.917298,lamudi,732000.0,
casa en venta en san fernando,2,1,70.0,23.2568288,-106.3777035,2024-09-02 13:00:56.917298,lamudi,560000.0,8000.0
casa en venta en sabalo country club,4,3,210.0,23.2605088,-106.4598373,2024-09-02 13:00:56.917298,lamudi,560999.0,2671.4238095238097
casa en venta en centro,,,300.0,23.1911016,-106.4242487,2024-09-02 13:00:56.917298,lamudi,1300000.0,4333.333333333333
casa en venta en sabalo country club,4,3,330.0,23.2628852,-106.4610675,2024-09-02 13:00:56.917298,lamudi,1250000.0,3787.878787878788
casa en venta en sabalo country club,6,4,,23.2609878,-106.4616533,2024-09-02 13:00:56.917298,lamudi,650800.0,
casa en venta en alameda,4,3,300.0,23.2424255,-106.4347776,2024-09-02 13:00:56.917298,lamudi,725000.0,2416.6666666666665
casa en venta en las gaviotas,3,2,220.0,23.2473965,-106.4526167,2024-09-02 13:00:56.917298,lamudi,794140.0,3609.7272727272725
casa en venta en felipe angeles,1,1,42.0,23.1851207,-106.3302633,2024-09-02 13:00:56.917298,lamudi,450000.0,10714.285714285714
casa en venta en alameda,3,2,320.0,23.2414457,-106.4383787,2024-09-02 13:00:56.917298,lamudi,725400.0,2266.875
casa en venta en real pacifico,,,,23.2792348,-106.4319949,2024-09-02 13:00:56.917298,lamudi,744000.0,
casa en venta en san fernando,3,2,310.0,23.2560745,-106.3785319,2024-09-02 13:00:56.917298,lamudi,500000.0,1612.9032258064517
casa en venta en lomas de mazatlan,4,3,250.0,23.244912,-106.4478992,2024-09-02 13:00:56.917298,lamudi,3993990.0,15975.96
casa en venta en alameda,3,2,300.0,23.2444931,-106.4369064,2024-09-02 13:00:56.917298,lamudi,830000.0,2766.6666666666665
casa en venta en sabalo country club,3,2,350.0,23.2605088,-106.4598373,2024-09-02 13:00:56.917298,lamudi,780000.0,2228.5714285714284
casa en venta en sabalo country club,3,2,260.0,23.2626843,-106.4626734,2024-09-02 13:00:56.917298,lamudi,630000.0,2423.076923076923
casa en venta en sabalo country club,4,3,,23.2621226,-106.4603884,2024-09-02 13:00:56.917298,lamudi,735000.0,
casa en venta en alameda,3,3,210.0,23.2399269,-106.4338917,2024-09-02 13:00:56.917298,lamudi,510000.0,2428.5714285714284
casa en venta en jacarandas,4,2,108.0,23.2435044,-106.4169046,2024-09-02 13:00:56.917298,lamudi,569568.0,5273.777777777777
casa en venta en costa dorada,3,2,140.0,23.25572,-106.3869,2024-09-02 13:00:56.917298,lamudi,1225000.0,8750.0
casa en venta en san fernando,3,1,200.0,23.2568288,-106.3777035,2024-09-02 13:00:56.917298,lamudi,700000.0,3500.0
casa en venta en la riviera,2,1,99.0,23.2742364,-106.3885684,2024-09-02 13:00:56.917298,lamudi,377847.0,3816.6363636363635
casa en venta en los mangos,3,2,135.0,23.2591962,-106.4258197,2024-09-02 13:00:56.917298,lamudi,598000.0,4429.62962962963
casa en venta en alameda,3,2,310.0,23.2400797,-106.4338005,2024-09-02 13:00:56.917298,lamudi,590000.0,1903.225806451613
casa en venta en las gaviotas,3,2,320.0,23.246731,-106.4521574,2024-09-02 13:00:56.917298,lamudi,680000.0,2125.0
casa en venta en sabalo country club,4,4,585.0,23.2590278,-106.4591494,2024-09-02 13:00:56.917298,lamudi,1189970.0,2034.1367521367522
casa en venta en benito juarez,4,2,148.0,23.2337058,-106.404081,2024-09-02 13:00:56.917298,lamudi,699000.0,4722.972972972973
casa en venta en playa sur,3,2,150.0,23.19325,-106.4231737,2024-09-02 13:00:56.917298,lamudi,550000.0,3666.6666666666665
casa en venta en villa verde,2,2,120.0,23.259718,-106.3817826,2024-09-02 13:00:56.917298,lamudi,1601476.0,13345.633333333333
casa en venta en las gaviotas,3,3,240.0,23.2481538,-106.4530528,2024-09-02 13:00:56.917298,lamudi,794140.0,3308.9166666666665
casa en venta en felipe angeles,2,1,90.0,23.1927716,-106.3325712,2024-09-02 13:00:56.917298,lamudi,1200903.0,13343.366666666667
casa en venta en villas del estero,3,2,150.0,23.2360722,-106.4175717,2024-09-02 13:00:56.917298,lamudi,630000.0,4200.0
casa en venta en sabalo country club,6,3,875.0,23.2609878,-106.4616533,2024-09-02 13:00:56.917298,lamudi,935000.0,1068.5714285714287
casa en venta en jacarandas,3,1,320.0,23.2438379,-106.4173254,2024-09-02 13:00:56.917298,lamudi,468000.0,1462.5
casa en venta en las gaviotas,4,3,870.0,23.2476932,-106.4519858,2024-09-02 13:00:56.917298,lamudi,600000.0,689.6551724137931
casa en venta en san fernando,3,1,99.0,23.2562982,-106.3796977,2024-09-02 13:00:56.917298,lamudi,630000.0,6363.636363636364
casa en venta en felipe angeles,,,,23.1898651,-106.3282155,2024-09-02 13:00:56.917298,lamudi,611674.0,
casa en venta en felipe angeles,,,,23.1881993,-106.3278918,2024-09-02 13:00:56.917298,lamudi,404454.0,
casa en condominio en venta en real del valle,3,1,120.0,23.2832216,-106.4294495,2024-09-02 13:00:56.917298,lamudi,1468829.0,12240.241666666667
casa en venta en villa marina,3,2,110.0,23.2908577,-106.4676413,2024-09-02 13:00:56.917298,lamudi,590000.0,5363.636363636364
casa en venta en las gaviotas,3,2,,23.2466633,-106.4521771,2024-09-02 13:00:56.917298,lamudi,1450648.0,
casa en venta en el secreto,4,3,,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,2351164.0,
casa en venta en san fernando,3,2,,23.2561362,-106.3776888,2024-09-02 13:00:56.917298,lamudi,1126407.0,
casa en venta en puerta del sol,3,2,175.0,23.2748625,-106.399258,2024-09-02 13:00:56.917298,lamudi,736185.0,4206.771428571428
casa en venta en sabalo country club,5,4,400.0,23.2609878,-106.4616533,2024-09-02 13:00:56.917298,lamudi,970000.0,2425.0
casa en fraccionamiento en venta en real del valle,3,2,220.0,23.2860566,-106.4330902,2024-09-02 13:00:56.917298,lamudi,530000.0,2409.090909090909
casa en venta en las gaviotas,4,3,158.0,23.2463642,-106.4497081,2024-09-02 13:00:56.917298,lamudi,380000.0,2405.0632911392404
casa en venta en las misiones,3,2,100.0,23.265794,-106.4063908,2024-09-02 13:00:56.917298,lamudi,380000.0,3800.0
casa en venta en club real,3,2,413.0,23.2678092,-106.4465571,2024-09-02 13:00:56.917298,lamudi,3576676.0,8660.232445520582
casa en fraccionamiento en venta en lomas de mazatlan,3,2,200.0,23.2490178,-106.4465611,2024-09-02 13:00:56.917298,lamudi,790000.0,3950.0
casa en venta en club real,4,2,350.0,23.2699389,-106.4455842,2024-09-02 13:00:56.917298,lamudi,686000.0,1960.0
casa en venta en villas del estero,4,2,100.0,23.2360722,-106.4175717,2024-09-02 13:00:56.917298,lamudi,614000.0,6140.0
casa en venta en las misiones,2,1,80.0,23.2657268,-106.4071514,2024-09-02 13:00:56.917298,lamudi,340000.0,4250.0
casa en venta en el cid,3,1,160.0,23.2641221,-106.459154,2024-09-02 13:00:56.917298,lamudi,715287.0,4470.54375
casa en venta en el cid,4,1,170.0,23.2636313,-106.4538386,2024-09-02 13:00:56.917298,lamudi,2700000.0,15882.35294117647
casa en venta en felipe angeles,2,1,60.0,23.1848176,-106.3304554,2024-09-02 13:00:56.917298,lamudi,394000.0,6566.666666666667
casa en condominio en venta en real del valle,3,2,250.0,23.2787482,-106.430288,2024-09-02 13:00:56.917298,lamudi,764000.0,3056.0
casa en venta en los olivos,3,2,170.0,23.2601157,-106.4155171,2024-09-02 13:00:56.917298,lamudi,1453633.0,8550.782352941176
casa en venta en real pacifico,3,2,114.0,23.2763963,-106.4349268,2024-09-02 13:00:56.917298,lamudi,588525.0,5162.5
casa en venta en benito juarez,3,2,120.0,23.2288205,-106.4034621,2024-09-02 13:00:56.917298,lamudi,935670.0,7797.25
casa en venta en real del valle,3,2,360.0,23.2856138,-106.4322969,2024-09-02 13:00:56.917298,lamudi,530000.0,1472.2222222222222
casa en venta en real del valle,4,2,139.0,23.2755692,-106.4278496,2024-09-02 13:00:56.917298,lamudi,857894.0,6171.89928057554
casa en venta en villa satelite,5,3,199.0,23.2416127,-106.4166881,2024-09-02 13:00:56.917298,lamudi,2176000.0,10934.673366834171
casa en venta en sabalo country club,4,3,300.0,23.2609878,-106.4616533,2024-09-02 13:00:56.917298,lamudi,650000.0,2166.6666666666665
casa en venta en benito juarez,4,3,348.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,480000.0,1379.3103448275863
casa en venta en alameda,5,4,300.0,23.2399155,-106.433892,2024-09-02 13:00:56.917298,lamudi,875000.0,2916.6666666666665
casa en venta en club real,4,3,350.0,23.2693983,-106.4472128,2024-09-02 13:00:56.917298,lamudi,686000.0,1960.0
casa en venta en el encanto,4,2,400.0,23.2604961,-106.4580783,2024-09-02 13:00:56.917298,lamudi,400000.0,1000.0
casa en venta en las gaviotas,4,3,300.0,23.2481538,-106.4530528,2024-09-02 13:00:56.917298,lamudi,794140.0,2647.133333333333
casa en venta en real pacifico,2,1,110.0,23.2768531,-106.4353063,2024-09-02 13:00:56.917298,lamudi,648000.0,5890.909090909091
casa en venta en del valle,5,3,575.0,23.2607146,-106.4055982,2024-09-02 13:00:56.917298,lamudi,710200.0,1235.1304347826087
casa en venta en el secreto,2,1,90.0,23.2609457,-106.4575487,2024-09-02 13:00:56.917298,lamudi,3619408.0,40215.64444444444
casa en venta en el secreto,3,1,120.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,2049304.0,17077.533333333333
casa en venta en los olivos,2,1,100.0,23.2601157,-106.4155171,2024-09-02 13:00:56.917298,lamudi,1235494.0,12354.94
casa en venta en alameda,3,2,210.0,23.2399269,-106.4338917,2024-09-02 13:00:56.917298,lamudi,510000.0,2428.5714285714284
casa en venta en benito juarez,2,1,100.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,839772.0,8397.72
casa en venta en las gaviotas,6,4,1.0,23.2476932,-106.4519858,2024-09-02 13:00:56.917298,lamudi,580000.0,580000.0
casa en venta en san fernando,2,1,70.0,23.2567682,-106.3755955,2024-09-02 13:00:56.917298,lamudi,526000.0,7514.285714285715
casa en venta en san fernando,2,1,70.0,23.2564198,-106.3767715,2024-09-02 13:00:56.917298,lamudi,565000.0,8071.428571428572
casa en venta en san fernando,2,1,70.0,23.2567981,-106.3785165,2024-09-02 13:00:56.917298,lamudi,917000.0,13100.0
casa en venta en felipe angeles,2,1,30.0,23.1850891,-106.3302247,2024-09-02 13:00:56.917298,lamudi,444000.0,14800.0
casa en venta en villa verde,2,1,140.0,23.2608254,-106.3844849,2024-09-02 13:00:56.917298,lamudi,1601476.0,11439.114285714286
casa en venta en felipe angeles,1,1,36.0,23.1871896,-106.3275551,2024-09-02 13:00:56.917298,lamudi,550000.0,15277.777777777777
casa en venta en felipe angeles,2,1,55.0,23.1847833,-106.3305072,2024-09-02 13:00:56.917298,lamudi,402000.0,7309.090909090909
casa en venta en felipe angeles,2,1,48.0,23.185478,-106.3308467,2024-09-02 13:00:56.917298,lamudi,552000.0,11500.0
casa en venta en sabalo country club,3,2,280.0,23.259742,-106.4591467,2024-09-02 13:00:56.917298,lamudi,670000.0,2392.8571428571427
casa en venta en san fernando,5,2,210.0,23.256096,-106.377059,2024-09-02 13:00:56.917298,lamudi,540000.0,2571.4285714285716
casa en venta en el encanto,4,3,400.0,23.2604961,-106.4580783,2024-09-02 13:00:56.917298,lamudi,400000.0,1000.0
casa en venta en real pacifico,2,1,120.0,23.2763963,-106.4349268,2024-09-02 13:00:56.917298,lamudi,959800.0,7998.333333333333
casa en venta en hacienda los mangos,3,2,,23.2608146,-106.4277302,2024-09-02 13:00:56.917298,lamudi,600000.0,
casa en venta en san joaquin,1,1,96.0,23.2631673,-106.3835998,2024-09-02 13:00:56.917298,lamudi,354187.0,3689.4479166666665
casa en fraccionamiento en venta en terranova,3,2,200.0,23.272778,-106.4261195,2024-09-02 13:00:56.917298,lamudi,405450.0,2027.25
casa en venta en puerta del sol,3,2,102.0,23.2755411,-106.3972891,2024-09-02 13:00:56.917298,lamudi,657230.0,6443.431372549019
casa en venta en ferrocarrilera,3,2,191.0,23.2161925,-106.4177672,2024-09-02 13:00:56.917298,lamudi,500000.0,2617.801047120419
casa en venta en puerta del sol,2,1,100.0,23.2755411,-106.3972891,2024-09-02 13:00:56.917298,lamudi,657230.0,6572.3
casa en venta en real del valle,2,1,100.0,23.2988955,-106.4339707,2024-09-02 13:00:56.917298,lamudi,655297.0,6552.97
casa en venta en felipe angeles,2,1,112.0,23.1894523,-106.3284736,2024-09-02 13:00:56.917298,lamudi,374221.0,3341.2589285714284
casa en venta en 20 de noviembre,2,1,200.0,23.2450246,-106.4138307,2024-09-02 13:00:56.917298,lamudi,723200.0,3616.0
casa en venta en el encanto,4,4,400.0,23.2604805,-106.4580379,2024-09-02 13:00:56.917298,lamudi,400000.0,1000.0
casa en venta en lomas de mazatlan,3,2,188.0,23.2496815,-106.4429968,2024-09-02 13:00:56.917298,lamudi,790000.0,4202.127659574468
casa en fraccionamiento en venta en el secreto,3,3,240.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,723000.0,3012.5
casa en venta en benito juarez,3,1,120.0,23.2288205,-106.4034621,2024-09-02 13:00:56.917298,lamudi,935670.0,7797.25
casa en venta en benito juarez,4,3,348.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,471092.0,1353.712643678161
casa en venta en felipe angeles,2,1,55.0,23.1849038,-106.3300235,2024-09-02 13:00:56.917298,lamudi,443000.0,8054.545454545455
casa en venta en las misiones,2,1,70.0,23.2657205,-106.4059446,2024-09-02 13:00:56.917298,lamudi,348073.0,4972.471428571429
casa en venta en san fernando,3,1,80.0,23.2556738,-106.3765489,2024-09-02 13:00:56.917298,lamudi,664020.0,8300.25
casa en venta en terranova,3,3,225.0,23.272778,-106.4261195,2024-09-02 13:00:56.917298,lamudi,465000.0,2066.6666666666665
casa en venta en alameda,,3,310.0,23.2399269,-106.4338917,2024-09-02 13:00:56.917298,lamudi,590000.0,1903.225806451613
casa en venta en sanchez celis,3,3,180.0,23.2453716,-106.4319998,2024-09-02 13:00:56.917298,lamudi,525000.0,2916.6666666666665
casa en venta en el secreto,3,1,120.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,723000.0,6025.0
casa en venta en sanchez celis,3,2,100.0,23.2453565,-106.430825,2024-09-02 13:00:56.917298,lamudi,495000.0,4950.0
casa en fraccionamiento en venta en real del valle,3,1,102.0,23.2787482,-106.430288,2024-09-02 13:00:56.917298,lamudi,834000.0,8176.470588235294
casa en venta en palmas del sol,2,1,180.0,23.2624249,-106.4574382,2024-09-02 13:00:56.917298,lamudi,600000.0,3333.3333333333335
